华夏春,15604942176,女,43
余易,13654546831,女,56
刁菱,15645088865,男,87
柯儿,15669503930,男,58
姚天,15661558650,男,34
茅春健,15684892107,女,98
梁君,17688544893,女,28
雷桃,15635661752,女,4
安灵碧,13654481080,女,21
韩宇寒,17661714810,女,53
鲁奥兰,15656571510,女,28
狄柔,17625112689,男,12
谢痴哲,13674684890,男,10
袁泽,15681941510,女,20
葛水鹏,13690358460,男,19
麻鹏骞,13691096380,女,8
包水慕,17646984703,男,31
石千,15600149263,女,77
陆怜元,15631736015,男,26
麻举云,13677173433,女,36
谢翠明,13639814871,女,14
宣谷霜,13604127083,女,99
洪昊泽,13670812539,女,49
伏子,17670271218,女,12
田儿,17654480445,女,57
万儿文,17672902377,男,91
谈昊煊,13686584872,男,90
项瑜,13663586892,女,39
苗旋,15612510757,女,27
卫煊,15669847355,男,94
郁宸,13645263979,男,6
林尔,17691684869,女,88
萧寒,17653167742,女,95
莫蕾,15648696261,女,33
蓝赋瑞,15630205708,男,22
贝寒风,17672189049,男,49
徐沛瑶,15614925072,男,2
康璞琪,15606414871,女,25
常以瑜,17641284888,男,81
金和伟,15602257217,男,16
贾曼雁,13647547171,女,62
管凯,15661716812,男,25
薛蕊鑫,13637747699,女,66
单乐梦,15621887299,女,11
嵇谷翠,17673415262,男,23
李孤从,17611512709,女,70
闽霜,13643445659,女,1
支尧,17659380755,男,39
宣琴雨,13607482448,女,45
陈南苍,17603604825,男,7
伍明诚,17656420531,女,24
奚宇尧,15613194135,女,32
俞元,17694287083,男,96
蓝光,13642530136,男,57
蓝访夜,17651096212,女,38
柏奇渊,13646642904,男,19
傅碧寒,13606848698,男,49
柳松书,15646709569,女,17
莫鸿,13605656811,男,78
谢梦寻,13617151253,女,91
凌弘瀚,13690154363,女,69
马子,13624533431,女,83
锺哲槐,17679605469,女,84
郭山语,17628342676,男,85
徐俊,17683901868,男,70
伍紫航,15699034121,女,89
夏鹏奇,13605630009,女,28
茅新安,15636169636,女,83
范瑶珊,17663787152,女,40
薛景哲,15687342675,女,77
伏易和,13634493773,女,42
狄易翠,17668314009,男,62
贲然力,17633635971,女,63
酆君青,13608259119,女,66
舒蓉慕,17628524562,男,36
罗诚,17651159189,男,42
丁鹏,15625056636,男,50
余鹏洋,15670167771,女,100
董新,17624361601,女,43
董昱,17602906832,男,39
雷新瑞,17605656761,女,26
毛泽,13651283173,男,99
秦泽访,13669831551,女,27
谢天晓,17613218938,男,98
韦问,15641145631,男,77
任春鹏,17621872920,女,54
丁浩,15652453342,男,49
钮盼,17688905455,女,97
华香波,13637749440,女,7
时瀚,17664662303,女,84
贝正勤,17647480602,女,25
阮蓉易,13681148729,男,75
颜曼文,15629191723,女,47
邵涵从,15628453187,男,42
应博珊,13688925701,女,46
阮听越,15647299055,女,23
毛力,17606998506,女,74
席靖,15680635902,男,97
廉兰奥,17680893780,女,35
韩华海,17681134081,女,69
裘瀚萱,15600489055,男,85
席宸,15606053238,男,97
杜翰,15637493858,女,59
孔波坚,17653831866,男,21
万诚达,17692503950,男,79
戚蝶春,13613210591,女,55
黄弘千,15661544808,女,59
娄紫修,15602175519,男,63
赵濮晓,13630299905,男,13
夏丹鹏,17650734341,女,46
毕珊,17671558851,女,38
干博,15641700098,男,73
高茂靖,15647222505,男,66
胡致,13637415276,男,47
常煊懿,15629191885,男,40
胡君天,13657133775,女,28
季洋伟,13692397769,男,18
唐鹏洁,17637808904,男,99
窦珊立,17663621076,女,99
邬醉,15687013603,女,53
孙妙博,13688487360,男,22
湛忆,17678111455,男,47
任鑫,15607892125,男,53
锺华彤,17615284529,女,67
邢博,15660223018,女,65
张鹏柏,13684547290,女,44
傅宇菱,13623021126,男,17
任佑笑,17637579452,男,66
喻金轩,15612460288,女,20
方天碧,13640813188,男,62
姜驰,17645467888,女,15
水千宛,17652700002,男,90
臧鹏,15673888729,女,35
江兰青,17639844931,男,52
狄元开,17676852585,男,35
时霜夜,13656446014,男,37
丘菱,13673107696,女,16
酆泽,17688509454,女,100
杭浦,15655232226,女,64
韩恨翠,17633445707,女,72
强凌煜,17621100271,男,1
卢雁存,15607551129,女,23
吉梦华,17687166194,男,57
郑千绍,15697808911,男,32
诸兰雪,13647288657,男,30
郝靖初,15698264273,男,92
孙向琪,17629219259,男,21
柯以明,13614891869,女,49
鲍理翠,15699053219,男,100
伏远半,15623028731,女,17
张晓山,17647205778,女,3
钮峻莲,15672853020,女,19
戴瑜,15689174081,男,8
毛擎,17633634526,女,14
熊磊,13623787337,女,17
凤宸磊,15668062396,男,48
杨笑,13662181926,男,9
窦醉翠,17668132243,女,31
苏弘涵,15635594320,女,71
葛力,13645590408,男,98
荣航泽,13688910567,女,53
米芷,17681486800,女,7
华珊宇,13688883374,男,14
邓菡菡,13662428708,男,9
华柔,17632262451,男,3
闽海笑,13627942191,男,70
纪远飞,17683966040,女,63
邓博,17601368442,女,41
颜语心,15612523034,男,66
昌彤鸿,13680699037,男,74
殷溥涛,15686599984,女,61
席山,15670805834,男,98
张紫乐,13629983212,女,91
闽哲怜,13636415317,男,5
俞萱琪,17615316813,男,5
邵宇博,15671285080,女,7
安航伟,15651812526,女,66
韦访青,17663789256,女,55
纪辉卉,15693944094,男,99
季惜,13617666037,女,67
王修青,17669642104,男,24
陆朋烟,13678232910,女,36
贲蕾,13612022623,女,79
杨华,15662262383,男,85
何泽恨,15683219432,男,19
盛怀,15687166194,男,61
姜代鑫,17653238078,女,47
祝彭成,17600009794,男,40
卢香,15652814545,男,2
秦春,15606363502,男,48
董然,17661736984,女,14
屈山冰,17666604078,女,24
舒梦柔,15654697636,男,84
俞昊雪,13622317028,女,24
邢哲文,17600963780,女,10
柏风沛,13618888337,男,30
傅轩杰,17686709435,女,64
陶蓝嘉,15649452812,女,54
谢瑜,15616979504,女,46
邬擎茂,17658512826,男,19
范乾雅,13689068299,女,60
杭轩,13692056761,女,93
柏光柏,17609625736,女,44
张亦,13641592569,男,65
应忆灵,15680599830,男,90
俞夏,17659068453,男,16
禹擎,17677374265,女,66
胡哲,15616844773,女,62
凌旋嘉,13676203957,男,80
单翠鹏,13605831904,男,3
周盼,17680819449,男,1
常珊初,15614546845,女,87
钮嘉,17633789361,女,31
董祥,13677362180,女,48
昌奇,15680873361,女,44
俞越,13626308266,男,16
尹彦,13636400962,女,73
应炎,13678093966,女,99
翁梦尧,17672035795,女,33
常哲朗,17608265983,男,52
秦柏懿,15633640827,男,99
贝烨涛,13631733754,女,87
吕南,17606917356,男,42
穆碧文,15673554217,男,84
朱鸿,17693806106,女,89
余卉,17663605788,女,6
宋菱烨,15681452848,女,87
谢华凡,15680807734,男,53
郭洋苑,15640741455,男,60
刁冰浩,13610965663,女,42
廉心夏,17689042661,女,88
贲柔轩,17610740810,女,79
蒋济笑,15650888512,女,71
胡尧,15625055232,男,64
苏念,15629998302,男,31
齐靖,17660226377,男,52
凤致泽,17684944683,男,38
赵山,15643623962,男,90
霍雅秉,17672709761,女,78
彭碧致,15608113381,男,92
李南寒,17661886806,男,48
毛山泽,15658642847,男,38
许青,13653959226,男,94
阮邃,15687970774,女,55
雷乐,13698587339,男,1
汪诚怀,17664140768,女,4
虞成,13668259239,女,28
严曼安,17614871848,女,35
韩珍,17686830290,男,71
江蕾语,13622625919,男,2
雷映彤,17627961107,女,58
湛青文,17655937550,女,15
纪翠恨,15697961891,女,76
管之哲,15679643412,女,6
彭雁,17607547203,男,58
贾琪鑫,17670982794,男,13
程柏玉,13677415088,女,48
童靖蓝,17643389365,女,91
何宛,15638315436,男,45
麻洁竹,17686096377,女,93
宣理,13651258849,男,44
强彤健,15672878384,女,40
奚烨瑶,17697749586,女,34
盛尧文,15600946097,女,59
江之轩,13633786669,男,42
黄雨,15691873360,女,55
尹香山,17679467603,女,90
穆紫若,15672845793,男,29
缪轩,15618991925,女,78
唐志晟,17666428796,男,85
骆华雁,17623950618,女,61
汤明,15688488870,女,16
赵莲妙,13610572853,女,74
诸槐宇,15684740946,女,100
夏旭,13659108057,男,89
凤亦,15628731873,女,83
邓良,13674076204,男,81
娄华,17647217680,男,96
林尔,17679812904,女,48
孔慕明,15661892420,男,63
郁亦,13647733977,男,17
狄寒,13646813369,男,60
蔡蓉,13629014127,女,74
祝辉宇,13668270148,女,100
费诚念,13657976155,男,74
缪易,17648868296,男,45
吉琪,17609460977,女,89
彭玉志,15607807563,女,64
应洁,17674891924,男,92
成博寻,15602054871,女,97
莫涛涛,17647564355,男,92
虞幼,13698336035,女,29
袁夏卉,13634509276,男,66
缪海佑,15685246794,男,2
陶明,13667566495,女,63
杜理儿,17698504321,女,10
娄明,17690224558,女,5
娄沛靖,17647375775,女,42
伏桃子,17647720571,男,57
华玉云,17685113495,女,17
江城卉,15675829915,男,59
郝明梦,15684887271,男,40
尤妙,13619174806,女,5
季夜明,17624678936,男,17
酆琴,13601735508,女,94
成菡真,17632301796,男,40
湛晴霖,15693570134,男,31
包芷,15648677683,男,91
周香,15621874924,男,78
项浩轩,13685192622,男,62
康幼,15648868062,男,30
贲问儿,17693961111,男,79
戚彬半,13613205845,男,79
朱青,15608193018,男,62
孙代,15639780806,男,77
秦巧,15620238266,男,70
萧萱,17639781282,女,45
禹桃宛,15668447736,女,92
邬皓诚,15613388916,男,66
孙语书,17607330029,男,61
齐炎慕,17683382660,女,46
祁轩,17659378991,女,8
华菱,17648925848,女,9
程灵山,15653997957,男,13
翁蕊琴,17627813204,男,15
包恨傲,15696383205,女,78
魏天恨,13634127013,女,54
康瑜问,15626416825,女,100
赵瑾盼,17667824525,男,28
章鹏,13682680570,男,28
蒋蓉,15630488903,女,3
项梦山,17641511323,女,64
裘凯,17637565713,男,44
倪瑜夏,13631999903,男,9
李乐莲,17694323033,女,39
杭风,15612588847,男,49
伍涛瑜,17651955440,女,40
常琪松,15647492518,女,64
孟越源,15651080808,女,88
邵柳理,13652832258,女,68
经桃君,15653359033,男,23
蔡杰,17622321925,男,61
祁懿盼,13698264512,女,47
贲远从,17664476977,女,33
花瑾亦,13624495904,男,34
倪香孤,13625396434,男,75
应易,15625049503,女,72
项青,13635526244,男,82
洪弘,13622321057,男,3
盛涵,13698472250,男,22
施青,15639776984,女,56
常涛炎,15682763585,女,50
锺曼洁,17622126599,女,30
梅风,13623292440,女,83
酆醉杰,15649194338,男,9
丁兰豪,13614754551,女,78
魏春,17685251891,女,18
臧寻,17656586636,男,87
支慕,17612657336,男,14
娄旋萱,13620238114,女,51
谈新,17688716810,女,29
鲁柏晟,17647696603,女,67
项凡,15608113023,女,60
孔楷泽,15628511315,女,45
平泽,13674148935,男,24
童俊,13696776709,女,46
卢伟涵,13687169467,女,13
席蕊易,15618539781,男,68
莫泽,15625069970,女,77
皮灿,17657298323,女,16
许听,13637429155,女,5
管轩煜,17621088886,女,81
诸晋冰,17649187480,女,93
柳傲,13687977413,男,23
梁雅,13675523152,女,13
姜磊弘,17668335727,女,81
蔡桃,13664487475,男,15
史华翠,13629212663,女,45
翁祥同,13638115114,女,86
罗鸿靖,17684618850,女,83
鲍文,15614096069,女,86
单安蕊,17665530355,男,59
楮珍,15608093780,女,72
廉彤妙,13622660206,男,47
陈梦开,13620361748,女,95
丁瀚,15616985854,男,57
徐明睿,17629193946,女,36
翁浩,17650429971,女,14
高鹤香,15660141266,男,33
包康健,15614943414,女,83
苏奥昕,13669847167,女,8
颜翠博,15645396564,女,55
常海,17660287168,男,1
程同玉,15653374147,男,72
骆曼涵,13637690049,男,42
禹天康,13615252585,男,96
齐天真,17642849226,男,16
卫松鸿,15678683291,女,91
崔理浩,15646846833,女,46
霍语,17699707545,男,19
杭哲灵,17621061753,男,26
史新,17655869573,男,92
潘宇,17676021887,男,18
田建,17604338195,女,12
苏友露,17644958519,女,14
夏君,13638398298,男,86
和易,15630360186,女,16
宋琴雪,15626239979,男,36
丘彤,13612675713,男,76
金柔,17615100016,女,34
蔡煊灵,15607409303,女,14
花天芷,13623141132,男,31
俞怀,17661080579,女,47
刁蓝,15663831746,男,4
毛云佑,15664339637,女,8
阮瑾晋,15684755227,女,77
昝心菱,17683187342,女,85
云桃柏,17679573377,女,50
伍越春,13658343021,男,10
孙文,13636343427,男,84
平越宸,17656769997,男,24
路远千,15663950698,男,90
彭哲,17614548709,女,67
马祺渊,13605506175,男,60
皮旭雪,15660022429,女,61
董彤明,13659381120,男,9
闽华,15697956469,女,99
陆鸿,15641678854,男,38
马语明,15611523184,男,81
郁风,15656590409,男,52
鲁俊易,15651134944,女,99
曹渊彤,13686641456,女,67
谢露亦,15650416504,男,22
伏灵,17601661077,男,68
蔡波乐,15657096230,男,86
柯山,15668329041,男,25
傅风冷,13642983206,男,9
屈蕾千,13653970014,女,83
昌天,15675473420,男,15
安昊泽,17634322441,男,99
孙宇千,13636434931,男,78
彭冰霜,13691869586,女,32
阮新,15614945277,女,43
马琪,17681075713,男,5
薛若,17679302921,女,49
米煊乾,17647494526,男,40
郭怀山,17664524681,男,37
顾惜,17615395125,男,54
项浦,13609572879,女,34
齐蓝念,17618546000,男,27
董柏香,13641489999,女,86
成涛,17602378106,男,52
郝明春,13636211322,男,57
滑润,17628455108,男,73
臧诚辉,13665701342,女,96
彭海,15664285302,男,19
裘云泽,13621112832,男,85
穆山半,13646846997,女,57
危风旋,15652453173,女,60
嵇伟波,15653224373,女,74
阮熠,17652776048,女,56
彭真,13606208888,男,38
时天,13626755936,男,29
戴翰祺,17621818087,女,17
支蓉宇,13637545454,男,80
楮华巧,13687355924,男,40
茅祥,15688717963,女,42
单青寒,17664323096,男,15
丁浩,15664546626,男,16
余夏,15644944056,女,18
邬烨书,13677407756,男,53
薛心曼,15614496067,男,17
齐渊觅,15636180394,男,22
喻鹏力,15677566243,女,46
程越华,17615434095,女,15
殷梦,13695696448,女,12
经薇,13699918735,女,55
昝又,13660532232,男,4
贾煜,17615571340,女,38
戚乐良,13673225192,女,96
何彬紫,13681264285,男,4
万健辉,13629660426,女,81
洪冷,17600811321,男,90
计夜岚,17651860168,男,42
应哲,15673382523,男,3
余菡季,15668460298,女,11
陈紫伟,15600217218,男,75
柳寒天,13633603617,女,25
江朋翠,15671663832,男,14
时煊怀,17653166445,女,40
姜寻,17683172849,男,97
苏嘉轩,17695727017,男,21
穆博,17631681129,女,10
夏子灿,13654748925,女,21
安寒儿,13628512631,男,91
干宛光,15628659219,男,21
蒋文,13689364204,男,90
苏泽,13619244930,女,92
戴柏烨,13684683171,男,90
费季雪,17601355919,男,50
于蓝,17631650571,男,68
杭伟,17635727167,女,57
安瑶,17672727319,男,14
嵇梦涛,17635694374,女,32
齐伟乐,15665715131,女,30
林柔,17673431749,男,45
魏向,17606361868,男,68
危青曼,15662266360,男,26
任举,15668303414,女,20
樊诚千,15639523185,男,78
施夏,15619566239,女,79
茅柳,13659106219,男,17
支柏奥,13607565526,男,81
邬瑜理,13616587310,女,76
潘明,15642997129,男,79
霍乾泽,15671335879,女,66
陆明儿,15665999864,男,40
丘晓谷,17637871495,女,63
贲之书,13631676211,男,49
计博卉,17613363757,女,33
任新,17655246977,女,39
谢尔紫,17646830210,女,43
廉乐,13699185441,男,42
颜云,17646826451,男,76
苏尔煊,13661736169,女,40
徐瑾元,13685599169,女,59
宗成,13600285194,女,37
姚新语,15637868316,女,72
曹笑,13656517344,女,47
明旋,13637567698,女,37
穆夏,13675864487,男,19
姚晴,15666300982,女,31
汤锦,15638125397,男,99
米凡,17674132057,女,12
彭亦煊,13682472999,男,53
祁夜之,13656944133,女,76
管青,17678106231,男,59
蓝高,15617476018,女,26
费恨,17669996572,男,64
袁南博,17637685239,男,10
卜轩傲,13653812978,男,45
闽弘海,13648855748,男,53
贲越,17657028796,男,6
嵇辉明,17619188681,男,73
计冷文,17609761715,男,20
汤昊,13649637806,女,97
林寒松,17616794335,女,11
钱新,15645077291,女,14
尹安辉,15623833623,女,53
殷盼,17625904957,男,34
酆光,17693982645,男,11
史亦柏,17694679245,男,56
于语,15681337871,男,73
邢雨泽,13634962447,女,38
季绿,15671493001,女,91
严格宇,17682708283,男,30
湛云金,17654357959,男,40
缪伟真,13635456616,女,27
尤萱,17696754544,女,50
郁妙亦,17632395886,女,78
杨轩若,13692316825,男,4
明珊,13619042782,男,60
何醉,17667620690,男,58
毕柏,13661937873,男,6
平慕诚,15682826567,女,63
虞明,15634094713,女,49
林熠,17613415057,男,78
万安煊,17640094701,男,97
翁忆,13683054412,男,23
卫书楷,15650616708,女,47
邬真真,15621008398,男,62
齐浩,13616585315,女,82
严翠,13652638109,女,3
干宸轩,17606848678,男,56
孙千奇,15640640977,女,30
唐秉竹,15603769714,女,13
余勤,15647407893,女,16
支志玉,17613363825,男,68
丁鑫秉,17690187342,女,29
葛琴夜,17651082788,女,87
谈以,15663828453,男,28
穆雪,17629827943,女,8
路彤安,15640027001,女,51
蔡惜伟,15607527135,男,82
锺凌,15668318879,女,75
诸熠润,13623009951,男,64
冯皓璞,17626618038,女,11
梅立,17698129984,女,5
危景幼,15608246829,女,18
夏曼,15608434205,男,24
童旭易,15604153015,男,62
史亦怜,17681460049,男,32
费磊博,17649552763,女,65
毕云珊,15603583494,男,80
孔凌,13648192644,女,62
穆雁杰,17678886808,女,87
屈寻熙,13631990191,女,10
费涛,17602314754,女,2
单岚,17606833446,女,1
诸轩,15687526451,女,62
干语昊,13600203617,男,80
程珍风,17685317460,男,77
曹曼海,13632188849,男,12
楮香,17689300172,女,53
郁云,15632885113,男,95
俞明玉,15686001732,男,29
贝元天,17645127943,女,83
曹乐,17693984714,女,33
祁青明,15630996583,男,3
锺烨之,17623825073,女,19
韦南,15684930096,女,20
邵同,17688650230,男,36
洪亦菡,13699172239,女,1
吕恨菱,15619023964,男,73
齐绿亦,17680805644,男,85
廉书洁,13643225886,女,2
丁莲涛,17649381488,女,51
邵远蝶,15637064008,男,7
熊睿春,15697082707,女,48
嵇笑鹏,17676707552,女,15
霍荣举,15653219420,男,35
平煜哲,15661106497,女,70
万强锦,15606019377,男,97
程彤雨,17634202398,男,93
童若,15617001676,男,69
危柏半,17657148903,女,85
王苑飞,15697813041,男,93
何靖绍,15637888461,女,49
蔡春,17634342848,女,17
万青,15699041287,女,4
戴慕鹤,17638128202,男,78
屈博,17645573426,女,2
梅槐,15617185259,男,72
孙紫凯,17670963975,女,64
戴彤济,13647343428,男,50
水竹,13689106174,男,70
马妙沛,13673810932,女,93
董泽易,17665846985,女,94
丁香渊,17615251075,女,99
陈溥瑾,15626586598,女,95
邓诚,17657475468,男,62
邵致恨,15608892262,男,29
花彬,13661938248,女,96
范雨心,15675795746,男,58
季骞香,15623959040,男,3
元静博,13633787033,女,30
安巧,13619585131,女,35
凤之越,13695871406,男,69
席然,13682846033,女,40
尹静宛,17660000474,男,74
贝碧儿,17657774129,女,88
童华,13626376997,男,50
邢沛,15624530047,男,9
钮菡昊,13604341511,男,59
茅瑞,15651282709,男,37
马坚曼,17616965853,女,78
潘黎,17655042167,女,94
屈霜子,17614096212,女,72
唐巧诚,13689401701,男,94
季曼,15682853794,男,99
管瀚轩,13688696402,女,35
昝海昱,15667723624,男,91
石宸,15634964027,男,92
邓磊,15603550567,女,78
周乐,17636377358,男,11
费杰,13667873413,男,12
李琪夏,15658682510,女,70
云妙,15607412916,女,58
方怀,17678077219,男,36
崔勤山,13619191875,男,45
梅玉,17652827285,男,41
万梦,17603775510,女,43
江敏玉,13606037868,男,28
明凌奇,15623217531,女,40
汤波盼,13682642906,女,77
傅靖儿,15601527889,男,42
唐寒碧,15629054488,女,87
傅昊,17651922795,女,3
杭柏香,15684925851,男,6
高问蓉,17617474930,女,74
崔熠琴,13617146185,男,14
舒翠柏,17670001491,男,20
禹诚海,17692452828,男,89
丘磊,15694150740,男,3
荣俊彤,17661868396,女,16
鲍香,13620415062,男,14
王春亦,15662385917,女,27
江翠弘,17671732264,男,26
蓝君烟,17632230360,男,4
崔晟孤,17636377530,男,91
孙擎夜,15663828637,女,98
郝远,13634076997,男,16
支雪,17631666034,男,1
孙弘,17615941486,女,95
陶文昊,17649432434,男,30
庞烨,17608803617,男,83
孔凌,13649395057,男,82
元蕾雅,15619110813,男,36
苏尔涛,17603396445,女,64
郝蝶,13696106970,男,12
邬若,17632870286,女,6
罗天,15644618681,男,76
曹哲,17681454678,男,36
朱柏,17617559225,女,73
刁晟,13613533449,男,33
项蓝心,15607699641,女,16
康夏,13629903622,女,81
岑越,17688850604,女,10
李雪,17672188883,男,59
倪彤,15623152829,男,36
茅友翰,15679301492,男,43
任蓝文,17617407755,女,29
毕苍鹏,15636230000,男,34
林成蕾,13690241509,男,58
郭笑飞,17653847340,男,51
徐岚亦,17638919226,男,41
席觅涛,15699999793,男,7
潘熠山,17697825194,男,85
时天煊,15696108043,男,12
廉靖,15609811487,男,23
高涛蓉,17694343360,女,36
万杰,15675519109,女,19
殷梦鑫,15647477174,女,72
林菡航,15691601700,男,16
伍泽君,13659376965,女,70
祝文南,15667093155,女,61
胡蓝,13630343552,女,79
骆烨理,13694681461,女,21
邵忆,15620563014,女,3
邓香荣,17676363606,女,71
湛昊,13678923217,男,11
伏碧向,15610585938,男,97
郁槐千,15626567890,男,89
凤旋泽,13631547149,男,71
任碧香,17601679381,男,69
钱妙烨,13678910585,男,96
范儿昊,17641457145,女,69
龚南荣,13699715398,男,75
姚柳懿,17661865924,男,98
滕明晋,13652279591,女,19
荣易真,15697930171,男,81
裘琴熠,13684615248,女,48
左萱伟,17691768455,女,19
强宸,17691873546,女,37
奚彤勤,17695720206,男,90
成正恨,13640570959,男,55
柯磊,15679503572,女,2
盛擎鹏,17673698322,男,73
夏靖洋,13642794677,男,89
项瑶露,15620698283,男,4
宋浦,17623830219,男,43
阮向易,15691603578,男,84
韦金靖,13632599022,男,22
钮勤灵,17617473579,男,55
范泽,15660342186,女,69
滕真云,15684670769,男,41
娄春超,15629188650,男,54
湛新洁,15604283482,女,10
秦立,15653951134,女,100
姜浩巧,17637753206,女,58
林磊寻,13632264133,女,34
罗立,17650756398,男,67
和博雨,15656788871,女,73
凤城,15631867686,女,66
裴华,15606219265,女,26
殷睿煊,17659054559,男,74
许泽,17698510076,男,43
石翠冰,13659037697,女,50
童如弘,13629003749,男,82
骆远,17646021944,女,27
诸波,17674931461,女,67
翁青赋,17674305440,女,63
石哲,15634147539,女,8
成珊萱,17630140827,女,55
吉妙懿,13606794493,女,43
卫尔,15655246964,男,36
嵇菡柔,17639449566,女,48
马伟,13604132181,女,47
罗翠,17668455884,女,67
臧辉,15647408095,女,65
赵寒书,15625124748,女,10
危瑜慕,13697133774,女,63
李柳蓉,17658780756,女,66
汪祥寒,17699852510,女,24
阮绿,13611506997,男,17
时儿桃,13616097080,女,33
戴翠城,15631341660,女,99
明立蓝,15680769700,男,59
荣鸿,17633623153,女,78
黄轩岚,15685129826,女,50
万锦,13634945573,男,4
蔡曼,17658282038,女,100
屈曼,13650603402,女,66
昌弘元,13641290526,男,14
窦曼,13608081009,女,86
赵念懿,15686624408,女,35
滕柔,13634146167,女,96
余安亦,17612526428,女,64
程风明,15625257299,男,53
史蕊卉,15643380891,女,2
田绿柏,13634490735,女,19
宣煊,17681334270,女,62
林昕昊,15626396376,男,73
姜雁,17670081264,男,79
平风霜,17676833774,女,55
罗灵,13610761546,女,6
金子菱,13657323950,女,65
潘诚,15685061923,女,52
屈俊宸,15603825225,男,39
明忆,13629161670,女,93
喻儿,17652259107,女,44
窦云存,13692111283,男,10
解菡忆,15692611132,男,76
高夜,13678194495,女,41
田恨睿,13672873377,男,64
周菡,17693789922,女,83
韦弘,13673551270,女,76
王易华,17644886640,男,12
丁语友,17653995245,男,96
江俊雪,13660204082,女,48
丘亦,15687343038,女,84
支旋玉,13642905315,男,75
贲兰绿,17660684695,男,48
殷瑜元,13683952441,男,3
章彤瑜,15637571488,女,67
常沛理,15643571298,女,52
平代寒,17608074114,女,44
常霖,15642715127,男,100
柯兰,13681115382,女,34
宗诚,15652827807,男,100
骆煜念,15688683337,女,15
包尧菱,13636219584,女,32
贲琪洋,15620224543,女,56
万冰华,13665505728,女,17
华曼,15647032452,女,54
诸玉露,17658865733,女,15
姜枫,17626565037,男,25
潘烨超,15650773586,女,66
傅松雪,15602035646,女,76
吕立,17651107602,男,3
吉彤泽,13684939769,女,47
姜蓉以,15677748088,女,88
史念,13661601720,女,79
凤荣,17637741337,女,42
云季,13676035850,女,85
庞烨达,13690493015,女,93
万凡宛,15633762040,男,21
锺驰,15674760037,男,56
宣水赋,15665716573,男,57
安梦,17693149251,女,21
马友明,13617697927,女,13
沈曼,13662244960,男,18
骆醉,17693573219,男,97
冯卉祺,15626107546,女,28
楮怀,13673893758,女,2
闽浩松,15697786826,男,10
湛柔达,13633570285,男,10
安幼,17615089416,女,81
林青梦,17658694665,女,88
邬昊,13658303754,女,14
陈鑫鹏,15648991871,女,64
周灵涛,13681279447,女,38
史瑞沛,15609510812,女,14
颜渊语,15692245522,女,51
曹春凌,15665701406,男,47
邵菱君,17671681097,女,48
汪柔烨,15679454412,女,47
董曼越,17635539964,男,90
云昊蓝,13696428468,女,90
杨洋恨,13613230147,男,96
樊易恨,13651316018,男,2
经蓝又,13677496242,男,92
程春皓,13639964148,女,86
闽鹏傲,17682846022,男,62
严雪,17698146846,女,74
卜桃,13681927623,男,97
罗杰,17614870357,女,75
宗波,13637756313,男,19
高槐,17636361073,女,35
何健香,13645592111,男,59
孔存竹,15615244114,女,19
米桃文,15671475474,女,27
邢霖旋,13607736225,男,63
支俊,15674147539,女,79
路露,13687932998,女,19
凤弘霖,13697266180,男,96
季翠,15645251093,男,20
石文寒,13653004754,女,68
丘立,15627338943,女,70
苗诚,15618192588,女,95
盛南翠,17687202420,男,47
郁冰萱,17669707761,男,82
梅水,15697075828,男,80
季瑾伟,13662106916,女,53
包盼初,17653965530,男,93
计涛,17654544267,女,13
元安,15625747481,男,58
路柔,15666901746,男,26
薛烨,17671539859,男,30
蒋海,17605659866,男,21
韦明,13647219414,男,62
诸立怀,17625797945,男,50
卜卉,13611132302,男,83
穆博雅,15628510635,男,37
奚谷露,15660153186,女,61
龚春烨,13663587096,女,85
危亦雪,15636982709,女,50
贾濮菱,17681960565,女,61
费冰,17663979449,男,52
酆萱翰,15647221133,女,69
平修,17616467941,女,61
谈彬,17616981592,男,41
柏尔越,15693811510,男,79
郝元鑫,15676845506,男,21
萧黎,13612830207,女,68
朱瀚,17648866245,男,55
杭安弘,13604460488,女,62
俞柳,13644550579,女,56
唐芷,13674278244,男,49
舒濮,15644910756,女,75
荣轩琪,15625244912,女,27
谈怀柳,13652470336,男,15
盛翠,13682317032,女,75
任磊萱,17684735832,男,70
毛煜轩,13681937812,女,20
裴千,15676014115,男,57
应琴旋,13625262317,男,22
郁柳,15638265986,女,14
贲烟沛,13662245321,女,38
季冷,13699794462,男,3
戴蓉书,13637888519,男,39
舒冬安,15681267696,女,5
范蓝翠,13621740743,男,78
杭鸿开,13635644806,男,86
骆傲,15659916826,女,71
锺烟天,15605489359,女,95
楮傲,15617695239,女,27
刁晴,13604014601,女,58
岑海鹤,15683389188,女,70
徐梦,15677414698,男,64
董翠香,13699188508,男,77
尹明嘉,17610552453,男,49
单旋,13646977564,男,18
戚春,15634961923,男,33
龚明,13662113369,男,51
胡惜洋,15616643533,女,79
邢靖凌,13646622505,女,26
平松,17699981321,女,55
明恨寒,13669642986,女,45
陶晗瑾,13645453036,男,93
刁宇雪,13634120529,女,61
祁和佑,13655231865,女,66
郑岚,13626791096,男,59
卫霜千,15605539813,男,50
廉峻,17636360494,女,14
安源书,13636363641,男,92
许枫鹏,15635038930,女,57
宣念,17656755110,女,66
毕瀚芷,13653223002,男,42
廉谷,17675283224,女,6
管涛,17681095054,女,86
时文,13666160219,男,40
滕辉珊,15691248697,男,73
王宇新,15649573380,女,26
